"Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm"
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Amphipoda","Corophioidea","Corophiidae","Crassicorophium","Crassicorophium bonellii","Corophiinae","Corophiini","Crustacea","Senticaudata","Multicrustacea",,"Corophiida","Corophiidira",,,,"Crassicorophium bonellii","E4B",6,2017,4,"E4",24,"Corophium bonnellii","237004",237004,200
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Amphipoda","Corophioidea","Corophiidae","Crassicorophium","Crassicorophium bonellii","Corophiinae","Corophiini","Crustacea","Senticaudata","Multicrustacea",,"Corophiida","Corophiidira",,,,"Crassicorophium bonellii","A7C",1,2017,4,"A7",4,"Corophium bonnellii","237004",237004,33
"Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",,,"Mytilida","Mytiloidea","Mytilidae","Crenella",,"Crenellinae",,,,,,,,,,,"Crenella","C4B",1,2015,4,"C4",4,"Crenella sp","138216",138216,33
"Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",,,"Mytilida","Mytiloidea","Mytilidae","Crenella",,"Crenellinae",,,,,,,,,,,"Crenella","A7B",1,2015,4,"A7",4,"Crenella sp","138216",138216,33
"Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",,,"Mytilida","Mytiloidea","Mytilidae","Crenella",,"Crenellinae",,,,,,,,,,,"Crenella","U1B",3,2013,8,"U1",24,"Crenella sp","138216",138216,200
"Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",,,"Mytilida","Mytiloidea","Mytilidae","Crenella","Crenella decussata","Crenellinae",,,,,,,,,,,"Crenella decussata","E3",1,1999,1,"E3",1,"Crenella decussata","140440",140440,44
"Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",,,"Mytilida","Mytiloidea","Mytilidae","Crenella","Crenella decussata","Crenellinae",,,,,,,,,,,"Crenella decussata","B8",2,1999,1,"B8",2,"Crenella decussata","140440",140440,89
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Cumacea",,,,,,,"Crustacea",,"Multicrustacea",,,,,,,"Cumacea","E4C",1,2017,4,"E4",4,"Cumacea sp","1137",1137,33
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Cumacea",,,,,,,"Crustacea",,"Multicrustacea",,,,,,,"Cumacea","U1C",1,2013,4,"U1",4,"Cumacea sp","1137",1137,33
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Cumacea",,,,,,,"Crustacea",,"Multicrustacea",,,,,,,"Cumacea","E4B",1,2016,4,"E4",4,"Cumacea","1137",1137,33
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Cumacea",,,,,,,"Crustacea",,"Multicrustacea",,,,,,,"Cumacea","U1B",1,2013,8,"U1",8,"Cumacea sp","1137",1137,67
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Cumacea",,,,,,,"Crustacea",,"Multicrustacea",,,,,,,"Cumacea","E4A",1,2016,4,"E4",4,"Cumacea","1137",1137,33
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Cumacea",,,,,,,"Crustacea",,"Multicrustacea",,,,,,,"Cumacea","U1A",2,2013,1,"U1",2,"Cumacea sp","1137",1137,17
"Animalia","Arthropoda","Malacostraca","Eumalacostraca",,,"Peracarida","Amphipoda","Dexaminoidea","Dexaminidae","Dexamine","Dexamine thea","Dexamininae",,"Crustacea","Amphilochidea","Multicrustacea",,"Lysianassida","Synopiidira",,,,"Dexamine thea","E3C",1,2017,4,"E3",4,"Dexamine thea","102136",102136,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Cirratulidae","Dodecaceria","Dodecaceria concharum",,,,"Cirratuliformia",,,,,,,,"Dodecaceria concharum","B5",8,1999,1,"B5",8,"Dodecaceria concharum","129967",129967,356
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Cirratulidae","Dodecaceria","Dodecaceria concharum",,,,"Cirratuliformia",,,,,,,,"Dodecaceria concharum","U1B",3,2013,8,"U1",24,"Dodecaceria concharum","129967",129967,200
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Cirratulidae","Dodecaceria","Dodecaceria concharum",,,,"Cirratuliformia",,,,,,,,"Dodecaceria concharum","E4C",1,2014,4,"E4",4,"Dodecaceria concharum","129967",129967,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Eunicida",,"Dorvilleidae",,,,,,,,,,,,,,"Dorvilleidae","B8A",1,2016,4,"B8",4,"Dorvilleidae","971",971,33
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B5B",3,2015,4,"B5",12,"Ennucula tenuis","140584",140584,100
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","E3C",1,2017,4,"E3",4,"Nuculana tenuis","140584",140584,33
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","E4",1,1999,1,"E4",1,"Nuculana tenuis","140584",140584,44
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","E3",5,1999,1,"E3",5,"Nuculana tenuis","140584",140584,222
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B8",25,1999,1,"B8",25,"Nuculana tenuis","140584",140584,1111
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","C4",10,1999,1,"C4",10,"Nuculana tenuis","140584",140584,444
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","E3C",1,2015,4,"E3",4,"Ennucula tenuis","140584",140584,33
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B8B",3,2016,4,"B8",12,"Ennucula tenuis","140584",140584,100
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B5C",7,2016,4,"B5",28,"Ennucula tenuis","140584",140584,233
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","C4C",1,2017,4,"C4",4,"Ennucula tenuis","140584",140584,33
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B8C",3,2016,4,"B8",12,"Ennucula tenuis","140584",140584,100
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B5B",1,2017,4,"B5",4,"Ennucula tenuis","140584",140584,33
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B5B",1,2016,4,"B5",4,"Ennucula tenuis","140584",140584,33
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B5",32,1999,1,"B5",32,"Nuculana tenuis","140584",140584,1422
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","A7",7,1999,1,"A7",7,"Nuculana tenuis","140584",140584,311
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","C4B",2,2014,1,"C4",2,"Nuculana tenuis","140584",140584,17
"Animalia","Mollusca","Bivalvia","Protobranchia",,,,"Nuculida","Nuculoidea","Nuculidae","Ennucula","Ennucula tenuis",,,,,,,,,,,,"Ennucula tenuis","B5B",1,2014,1,"B5",1,"Nuculana tenuis","140584",140584,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","A7",1,1999,1,"A7",1,"Eteone longa","130616",130616,44
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","C4B",2,2013,1,"C4",2,"Eteone longa ath","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","C4C",1,2013,8,"C4",8,"Eteone longa ath","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","U2A",1,2013,1,"U2",1,"Eteone longa ath","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","U2B",6,2013,1,"U2",6,"Eteone longa ath","130616",130616,50
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E3A",1,2013,8,"E3",8,"Eteone longa ath","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","B8B",1,2013,8,"B8",8,"Eteone longa ath","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E3C",1,2016,1,"E3",1,"Eteone longa","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E4A",4,2016,4,"E4",16,"Eteone longa","130616",130616,133
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","B0C",5,2013,1,"B0",5,"Eteone longa ath","130616",130616,42
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E3A",2,2013,1,"E3",2,"Eteone longa ath","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","B8",2,1999,1,"B8",2,"Eteone longa","130616",130616,89
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E3",3,1999,1,"E3",3,"Eteone longa","130616",130616,133
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","C4A",2,2013,1,"C4",2,"Eteone longa ath","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","C4C",5,2013,1,"C4",5,"Eteone longa ath","130616",130616,42
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","U1A",2,2013,1,"U1",2,"Eteone longa ath","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","C4A",4,2016,4,"C4",16,"Eteone longa","130616",130616,133
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","U2C",2,2013,1,"U2",2,"Eteone longa ath","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","A7C",1,2016,1,"A7",1,"Eteone longa","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E3B",1,2016,4,"E3",4,"Eteone longa","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","U2A",1,2013,8,"U2",8,"Eteone longa ath","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","B8B",2,2016,4,"B8",8,"Eteone longa","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","B0B",7,2013,1,"B0",7,"Eteone longa ath","130616",130616,58
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E4B",2,2016,1,"E4",2,"Eteone longa","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E4C",1,2016,1,"E4",1,"Eteone longa","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E4B",7,2016,4,"E4",28,"Eteone longa","130616",130616,233
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E3B",3,2013,1,"E3",3,"Eteone longa ath","130616",130616,25
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E4",1,1999,1,"E4",1,"Eteone longa","130616",130616,44
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","E4C",2,2016,4,"E4",8,"Eteone longa","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa","C4B",1,2016,4,"C4",4,"Eteone longa","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E4C",2,2017,4,"E4",8,"Eteone longa ","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3B",2,2015,4,"E3",8,"Eteone longa ","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","B8C",1,2015,4,"B8",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3C",1,2015,1,"E3",1,"Eteone longa ","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","B5B",1,2017,4,"B5",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E4A",5,2014,1,"E4",5,"Eteone longa ","130616",130616,42
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","A7B",1,2014,4,"A7",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E4C",4,2015,4,"E4",16,"Eteone longa ","130616",130616,133
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3C",2,2015,4,"E3",8,"Eteone longa ","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E4B",1,2017,1,"E4",1,"Eteone longa ","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","C4A",3,2017,4,"C4",12,"Eteone longa ","130616",130616,100
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","C4C",1,2014,1,"C4",1,"Eteone longa ","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","C4B",4,2014,1,"C4",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","C4A",5,2015,1,"C4",5,"Eteone longa ","130616",130616,42
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","A7C",4,2014,4,"A7",16,"Eteone longa ","130616",130616,133
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E4B",1,2015,4,"E4",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3C",6,2014,4,"E3",24,"Eteone longa ","130616",130616,200
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3A",1,2015,1,"E3",1,"Eteone longa ","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3C",1,2017,4,"E3",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","A7C",2,2017,4,"A7",8,"Eteone longa ","130616",130616,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E4B",3,2017,4,"E4",12,"Eteone longa ","130616",130616,100
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","B5C",13,2014,1,"B5",13,"Eteone longa ","130616",130616,108
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","B8B",2,2015,1,"B8",2,"Eteone longa ","130616",130616,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","C4C",13,2014,4,"C4",52,"Eteone longa ","130616",130616,433
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","B5C",1,2015,4,"B5",4,"Eteone longa ","130616",130616,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","C4B",11,2015,4,"C4",44,"Eteone longa ","130616",130616,367
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3B",1,2017,1,"E3",1,"Eteone longa ","130616",130616,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Phyllodocidae","Eteone","Eteone longa","Eteoninae",,,"Phyllodociformia",,,,,,,,"Eteone longa ","E3B",1,2017,4,"E3",4,"Eteone longa ","130616",130616,33
